,
,Last updated: 03/24/25 - 22:21
,
2016M12,398.1596
2017M01,401.0460
2017M02,403.9708
2017M03,406.8297
2017M04,409.7060
2017M05,412.7596
2017M06,415.7058
2017M07,418.5002
2017M08,421.4085
2017M09,424.7381
2017M10,428.1620
2017M11,431.7369
2017M12,435.1299
2018M01,438.0493
2018M02,441.2774
2018M03,444.9124
2018M04,448.6789
2018M05,452.1629
2018M06,455.7558
2018M07,459.6796
2018M08,463.5936
2018M09,467.1973
2018M10,470.8303
2018M11,474.2999
2018M12,477.9947
2019M01,482.2585
2019M02,485.9926
2019M03,489.6801
2019M04,493.6340
2019M05,497.9752
2019M06,502.3600
2019M07,506.5271
2019M08,510.6295
2019M09,514.6239
2019M10,518.3431
2019M11,522.1460
2019M12,526.0042
2020M01,529.7938
2020M02,534.0439
2020M03,538.1892
2020M04,541.9061
2020M05,545.3650
2020M06,549.0288
2020M07,553.0074
2020M08,556.7680
2020M09,560.3424
2020M10,564.7363
2020M11,569.5881
2020M12,574.1778
2021M01,577.7063
2021M02,582.0611
2021M03,587.2142
2021M04,592.9648
2021M05,598.8317
2021M06,604.0228
2021M07,608.4360
2021M08,613.3524
2021M09,618.6147
2021M10,625.5280
2021M11,635.2741
2021M12,645.0244
2022M01,654.6100
2022M02,670.5164
2022M03,686.9109
2022M04,705.0261
2022M05,725.4198
2022M06,749.2210
2022M07,775.8184
2022M08,804.9744
2022M09,837.6947
2022M10,873.8783
2022M11,913.2542
2022M12,952.2742
2023M01,1008.446
2023M02,1055.302
2023M03,1111.959
2023M04,1177.845
2023M05,1250.758
2023M06,1331.857
2023M07,1421.566
2023M08,1520.439
2023M09,1632.506
2023M10,1752.531
2023M11,1874.923
2023M12,1999.791
2024M01,2144.546
2024M02,2306.516
2024M03,2471.071
2024M04,2634.433
2024M05,2803.787
2024M06,2977.671
2024M07,3160.665
2024M08,3351.374
2024M09,3540.495
2024M10,3730.086
2024M11,3928.111
2024M12,4130.960
2025M01,4334.723
2025M02,4547.428
2025M03,4757.528
