,
,Last updated: 03/24/25 - 22:22
,
2016M12,313.8186
2017M01,315.2757
2017M02,316.7475
2017M03,319.0286
2017M04,320.9199
2017M05,323.4488
2017M06,325.2822
2017M07,327.7544
2017M08,330.2844
2017M09,333.3779
2017M10,335.4621
2017M11,338.6596
2017M12,342.1678
2018M01,344.4060
2018M02,348.3345
2018M03,351.0132
2018M04,354.8957
2018M05,358.0575
2018M06,362.4020
2018M07,366.9026
2018M08,370.4911
2018M09,382.1619
2018M10,388.0228
2018M11,391.8360
2018M12,395.7029
2019M01,401.1805
2019M02,404.8666
2019M03,409.8998
2019M04,414.2569
2019M05,419.0085
2019M06,423.4243
2019M07,426.5580
2019M08,432.0785
2019M09,436.3822
2019M10,439.6803
2019M11,444.6001
2019M12,449.1418
2020M01,452.9964
2020M02,458.7558
2020M03,463.7234
2020M04,469.0275
2020M05,475.1907
2020M06,480.6416
2020M07,487.0062
2020M08,491.7481
2020M09,496.0940
2020M10,502.3315
2020M11,507.7062
2020M12,510.1960
2021M01,510.5817
2021M02,516.2637
2021M03,522.7177
2021M04,529.7940
2021M05,536.0541
2021M06,545.5934
2021M07,555.4825
2021M08,565.6513
2021M09,579.5160
2021M10,593.4358
2021M11,609.6164
2021M12,638.3342
2022M01,655.2572
2022M02,679.4526
2022M03,704.1313
2022M04,730.1689
2022M05,757.6882
2022M06,789.3063
2022M07,810.7527
2022M08,842.7422
2022M09,870.8029
2022M10,906.0006
2022M11,943.5299
2022M12,972.1141
2023M01,1034.549
2023M02,1073.176
2023M03,1119.515
2023M04,1172.182
2023M05,1230.072
2023M06,1283.797
2023M07,1376.642
2023M08,1448.516
2023M09,1537.229
2023M10,1616.738
2023M11,1698.251
2023M12,1790.044
2024M01,1856.331
2024M02,1986.776
2024M03,2004.801
2024M04,2120.074
2024M05,2221.096
2024M06,2331.094
2024M07,2420.571
2024M08,2540.912
2024M09,2661.770
2024M10,2798.515
2024M11,2948.464
2024M12,3102.567
2025M01,3279.183
2025M02,3421.983
2025M03,3779.627
