,Madde,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31
217,Resim Boyaları,33.319459846743385,4.687152456778931,0.34724622337549693,-1.9209025074563346,-1.599984302545976,1.9692193520434387
218,Reçel,2.744007722354014,4.664900171823638,0.7397331211236091,0.8785443056470443,1.40996660059296,2.356268628512992
219,Roka,-21.595279811883394,8.731514120021068,2.1984439072748385,26.282528168232623,-11.412360428232615,-7.394313715002454
220,Saat,3.925630804287028,7.7547082799795275,2.9352696878866213,0.7302916068956167,0.42509218079387345,1.0706551411292065
221,Sabun,7.329493507881923,11.689790972093284,0.6699893092010134,0.36514346553147004,0.6843165533671591,0.4599549800486269
222,Sakatat,2.1860212283471236,-0.5299290292006487,2.2718404333814,2.475423856711556,-2.0803161150313776,-4.687488808070506
223,Sakız,11.091908215524548,3.4065889472169486,2.521322006431692,-0.04772982292755579,-1.350635452278337,-3.734781087570749
224,Salam,5.228891852456474,4.669221950632019,0.5726162627683218,5.146125795261547,-0.08806243614735143,1.221933343488657
225,Salatalık,-9.031412397863248,5.872243519622322,-20.439969331172414,-32.169095818884095,-3.4904750810131002,-8.246986418310376
226,Salça,1.6125089620259159,0.6358115677840281,0.3810556260825049,0.6105731665480674,0.3158363561871713,2.4222654706919533
227,Sarımsak,0.9578771835212718,15.893921440888125,4.575689588966991,-0.4464990430181892,-12.44262563270907,-6.050686679290928
228,Saç Bakım Ürünleri,3.2900291711571272,3.352231643542014,-1.0500764542460184,0.19991582262752772,0.7048648610867181,1.1387911967201347
229,Scooter (Çocuk),4.130875954504765,1.8264513100627378,0.9072230087011413,2.17034296633396,0.027203919048557346,0.14951155365861002
230,Sehpa,2.648468754379696,24.3721902087541,1.120202373739132,-0.8596065519387186,1.134552534462041,1.2237448074044366
231,Sirke,11.099716860282417,4.815994880784591,1.903452584582488,-2.2157114044875414,-0.3852075320465498,-0.7535019478325689
232,Sivri Biber,5.038219190317217,29.165247701611065,-17.33831777473589,-55.03950289378932,-24.1616652078411,19.94432430525046
233,Soba,13.712902964566908,2.475355631389675,1.1792779617375349,0.09456360849182666,1.41945267380843,0.7492133939187129
234,Sosis,4.0475521850852125,5.479833604795004,0.699620706462567,4.751625129792436,2.9842017803212384,0.18002662352714083
235,Soğuk Çay,9.668127526376269,2.2131447163816986,1.241174844591053,-0.4391594988816694,5.593046542529456,5.6471730374130225
236,Soğuk İçecekler (Servis edilen),-0.8635326131952392,-0.033777367836040906,1.7353251832967986,0.5305961154004057,2.4041604795550287,1.3717687852938365
237,Spor Ayakkabısı (Erkek için),7.743861129991836,9.293461393477243,4.928059415821684,0.4108708080394097,-0.1829986510122672,-0.006866794135385046
238,Spor Ayakkabısı (Kadın için),6.244371249859593,7.571926883290092,3.812824487220512,-0.31143617911981725,-1.007427225666746,-0.20561137287915532
239,Spor Ayakkabısı (Çocuk için),4.822869089972803,6.739062301721277,3.458838138844067,-1.2196667939698647,-0.4460563587860178,0.4759449817378858
240,Sporla İlgili Aletler (Futbol Topu),20.8395324606133,6.562911039042296,1.1065542752195734,1.9068896959924864,0.8121589592671841,1.3375061280941347
241,Stor Perde,95.93520985502673,17.488193537016738,-2.0064379145689037,21.991295260499143,1.5440303414841594,1.368831496145706
242,Su,3.7757632078241787,2.275775530989521,0.9605861092337298,3.2791697566713296,1.262368957371729,1.7896054928280503
243,Su Faturası,6.73514080022819,1.580272900688584,1.2309565096079833,5.287752396669698,4.587716563050037,0.6612976872230503
244,Sucuk,5.711786017879761,1.7419138635161646,1.9918002635102239,4.698471082508138,-1.5696600452314802,1.4733877775150894
245,Sweatshirt (Erkek için),5.87841951885697,8.931528221636231,1.3240816741595829,1.1580808803209663,0.1773682486069239,1.243660339581787
246,Sweatshirt (Kadın için),4.015991882397363,6.4491012038419,1.5687191381080101,-0.12593398676362666,0.044661798628964355,1.9944183510805624
247,Sweatshirt (Çocuk için),4.1691992968226455,13.583358856886395,5.746738922689865,-0.8866447867577731,-2.1210579173332467,0.4668587489198739
248,Sürücü Eğitim Kurs Ücreti,15.354158025293628,-1.2283925510007232,0.0,0.0,0.0,0.0
249,Süt,10.92995199111284,2.609796892749472,0.6852476148569764,-0.09408773468282394,-1.1302270328218178,-0.20900248963443557
250,Sıcak İçecek Makinaları,7.442769871053501,3.675861114710721,0.6508472231475659,2.02326524460259,0.6839740729092325,1.2003185000349914
251,Sıcak İçecekler (Servis edilen),-1.1473628697378668,-0.4208990543963287,0.7035519671638291,0.10698795505725833,1.5213061630189317,1.4375827049953216
252,Tablet (Bilgisayar),0.9397713350217662,1.047381134605585,1.1507848432920964,-0.8637293371955623,-1.256186358270539,-1.234879983382109
253,Tahin,3.6222602612506316,1.89699192261652,0.37137039925254633,-0.3579004604353009,1.9176882684812657,1.4656755589902648
254,Tahin Helvası,6.746508351738645,0.7919898846971307,1.2017855668614796,1.3924170398922797,0.36234462775504017,-2.8329042344264366
255,Tahıl Gevreği,3.020059775529149,4.2463476022319036,3.7527115213881634,4.051682497384723,0.9840393109148637,-3.8245124916275297
256,Takım Elbise (Erkek için),3.119564337156766,3.6452918325579953,0.3431511085653094,4.1185537494570434,1.4889834854884265,2.8336804061048992
257,Tavuk Eti,0.35041065054006726,2.7890542268868446,4.82766861757935,-1.3787686041751734,-0.9099648118873094,1.3031790903599516
258,Tayt (Çocuk için),10.408612638242376,6.369432371566508,-2.0452564907811888,1.5517023563423882,-5.022533109686522,-3.185460072602786
259,Taze Fasulye,-8.881086403294303,19.49415533886889,-9.400408481781518,-38.44528018581015,-26.792420741477997,10.993262365677325
260,Teflon Mutfak Eşyaları,2.1044607930212234,1.2705257842389406,0.6284805723886677,3.608170132310673,0.6378451932371743,1.4437305138450762
261,Tek Masa,1.9161309290532724,1.5539306502345474,1.4253227660345313,1.0372899997999063,2.445320176620913,2.1378465547966963
262,Tek Sandalye,-0.7833975948136951,-2.4824086699849923,-0.763214103395049,-2.121015967924822,2.844555440549912,1.566749844211679
263,Telefon Ekipmanları (Cep Telefonu),-0.2799921480775569,0.22510084362687977,1.1527647445858324,-0.9008228532255691,-0.7152092130437993,0.2139620448611268
264,Telefon Onarım Ücreti,-3.2771888362980506,1.5871275781396132,3.0677358313578207,5.919022779795946,0.3614520368307783,-6.497251187919306
265,Televizyon,0.13327160506504399,-0.18131591439181083,1.4652734268442602,4.53752847797626,0.6522960596000438,0.6112001519360755
266,Tereyağı (Kahvaltılık),10.30996085516045,2.0552920988287537,2.663471352492075,0.44089544219307886,-0.2726101334516673,-1.3423896774708122
267,Terlik (Kadın için),7.358851782699838,4.292976580063534,0.814806469188567,2.5703870874841384,1.0153286340016887,-0.3192712068056158
268,Test Kitapları,4.061683053795995,2.5350342081382315,3.2580293362689305,-0.611819567553129,-0.27243817311641827,1.0626468652972898
269,Tişört (Erkek için),4.2770700463203415,5.693110761482534,1.1432021048189522,-0.8868981112447605,1.825477170849199,1.5786739630310187
270,Tişört (Kadın için),4.8731208171457485,7.325261361852364,0.5452840364226663,-0.8737252330609402,0.5009509995365313,0.2898947889081738
271,Tişört (Çocuk için),4.049732149119123,6.5139765000293615,0.9374950810658644,1.806227354222134,-1.3166761667881777,2.5657209785629354
272,Toz Şeker,0.8282737241805727,1.9701356181566432,1.3072136862794181,1.3036513326074362,0.03404584520616538,1.0151533204426633
273,Tramvay Ücreti,10.069408738391061,-0.02467269302984798,0.0,0.0,0.0,0.0
274,Tulum Peyniri,0.8132794281082489,-0.1283189640857607,1.5051848786088673,1.7918561106664344,-0.6529970829726284,-0.0051280475135140335
275,Turşu,6.6631557488251,1.1879423813277334,1.2650762509637703,-0.4184142044571959,-0.5820270627590496,-1.2844113526176204
276,Tuvalet Kağıdı,15.826085283152725,-0.07334078612218908,1.4851740632581434,1.4898213103914149,-0.6604251272483652,-1.1562332064672498
277,Tuvalet ve Güzellik Sabunu,1.2765415421942317,-0.08294013555766311,-2.2724978797970197,-14.696199775418384,-0.006513821887610405,0.1369295200305043
278,Tuz,3.8168135110840273,8.28314107573549,1.3303963509895933,1.0060783339488344,-0.5419919175282395,0.3412771353298094
279,Tül,6.618553310316022,3.702170650713499,-0.8629380821656429,1.624028956573964,-1.0186455839774733,-0.22950964179203615
280,Tüp Gaz Ücreti,4.864213520219929,0.48029493847796534,1.5075376884421177,0.0,0.0,0.0
281,Tıraş Malzemeleri,7.975960156531237,5.515990224902101,0.6454900528399365,2.0073582474777307,1.0480243901907382,-1.0029848825955257
282,Veteriner Ücreti,6.6026026028953355,-0.024672693029881287,0.0,0.0,0.0,0.0
283,Yastık,3.8089036573499824,1.4260995325015235,-1.8132760755214083,-1.803550977784285,0.4940892892843829,1.3340466753016367
284,Yatak (Tek Kişilik),7.996621205383447,4.060930245897287,-0.24133110047270812,0.3410149883028124,1.5775005006609,2.4395335897746007
285,Yatak (Çift Kişilik),3.835868945073684,1.7922515583746135,1.133961692549601,0.6376202988633395,0.42434518228093854,3.7469313957185113
286,Yatak Bazası,7.066493479902869,2.2364768469358864,0.03622286936895147,2.154246597697451,0.6838534393430074,3.4126430158645027
287,Yatak Odası Takımı,4.093124108545143,0.43892300358712166,-1.0336500299350182,0.32647686567475187,1.30715718367862,0.7880071939210698
288,Yatak Örtüsü,1.0478824766065653,3.674650913018529,-0.13368969697900024,0.0051087426912843625,-0.2834552494463294,-1.3595868055773508
289,Yemek Odası Takımı,10.258179142685098,12.043912378154719,-8.468270304634629,-1.7783018864425126,0.7568056124588329,0.6379045912791703
290,Yer Fıstığı,-1.5853710767004037,-1.5489429343373606,0.8907597442329829,2.6763917747725685,2.0957838340514012,0.2267534547789829
291,Yer ve Duvar Döşemesi,8.488019886944453,9.594405928409099,7.2909110186054615,10.20063890227416,3.7009220468642967,1.7913830490092986
292,Yorgan,3.3463393295396493,2.786263995652094,0.2336008597220829,1.760308304127367,1.0892552336147387,1.6116438929219434
293,Yoğurt,11.8373109465691,1.3649870406266418,-0.02589480829644497,-0.5703213937394369,-0.6670437915658689,1.0112845188170683
294,Yumurta,2.9064194102916385,4.302588134849783,8.554157637161431,-8.284224309827692,-3.943708232020393,-0.6397910856853373
295,Zeytin,2.6232061495292225,3.463128493747014,2.6828991330052787,0.8698409371563187,0.12794607342005992,0.9133219742722076
296,Zeytinyağı,-0.4713745092395194,0.33655040153390825,0.04660808104846037,1.2152700080247048,-0.6823207533674047,0.7352248657589655
297,Çamaşır Makinesi,1.6447396284358762,1.6273769648431413,1.308844014832533,0.9571899472035961,0.19415815772678702,1.2974840216060324
298,Çamaşır İçin Temizlik ve Bakım Ürünleri,3.783647277944069,2.1218007480817924,1.410886485389229,1.661957776099321,0.09605682656310677,0.4222088899417997
299,Çanta (Kadın İçin),7.758585497212511,9.66928061711181,2.733045348020191,-0.38432582708235463,0.7819583235621153,1.7748788504111657
300,Çarliston Biber,-1.8823788563135047,5.942087632484405,-17.000741458688694,-42.231478582435756,-19.698356867755706,32.76990019997026
301,Çay,0.353541930945922,0.24662972527276228,0.8858020524692867,0.218794646316689,0.3967552614343006,2.0982977796632163
302,Çelik Mutfak Eşyaları,3.074728819476591,2.8547503624173354,0.05998596799419165,0.19796354407484174,0.05142793397556744,-0.04095557939066685
303,Çikolata Krem,3.2981119287880167,3.8893631398053463,4.578903517866673,2.8855270598384664,1.865145974110205,0.1532835131787147
304,Çikolata Tablet,5.565879870778279,6.036925421947026,-0.0669986808863765,2.7908694477889684,0.4839042906280566,0.1371136003462725
305,Çilek,7.507167244398327,13.914976072861807,-8.088937538000929,6.672779574668564,-10.273476885283516,3.0868829378872142
306,Çiğ Köfte,-0.008223554685815593,-0.024672693029870185,0.0,1.1128039067760387,3.6080565130667708,3.5262910740613274
307,Çocuk Kitapları,3.800680061432171,2.6052673152800354,0.18690023307341708,0.14370611040328551,-1.2147997248382447,1.06232772893744
308,Çorap (Erkek için),6.597267019004338,5.6850474611605195,-0.30301066473563676,0.570471639196013,0.6281899758683984,2.4867919461114774
309,Çorap (Kadın için),13.788486038049385,8.024328893383824,-0.20989093265342262,3.0381329172618488,3.6004789035669837,2.387582752906625
310,Çorap (Çocuk için),6.537723275984519,8.147134269994162,-0.7052420816644256,1.8626221418481137,2.1370247329421055,2.1999931351361024
311,Çorbalar,7.106817686350375,4.01169313210048,2.041249094014419,10.807571954167216,2.2910055539113516,0.3142863398671425
312,Örgü Yünü,3.2753049568172266,3.6439680364396043,0.6042975253789384,0.5519897876271163,1.2694523967651694,2.274801449729291
313,Özel Lise Ücreti,8.534467619551723,17.751953177533043,0.0,0.0,0.0,0.0
314,Özel Üniversite Ücreti,11.984843733852891,2.0478145834066597,0.0,0.0,0.3777159137296815,0.0
315,Özel İlköğretim Ücreti,-0.4448835922582606,-0.6386982627419768,0.05747385539482952,0.056318624870210776,0.0,0.0
316,Ütü,5.023554059617941,2.6419993081332027,0.7740965643304953,1.675717340131011,0.9690310484094855,1.3109976502110987
317,Üzüm,7.507167244397972,13.914976072861961,9.767724734981087,14.997224104899454,-2.4887506809315174,-14.422320256188048
318,İç Çamaşırı (Erkek için),4.213771424920343,2.324538925338815,-0.6012691245825263,1.720383833839989,2.696053979990176,1.6827536991747438
319,İç Çamaşırı (Kadın için),7.895022609418789,10.6392026430844,1.3571670640449396,2.3369791477845236,1.6317201651246283,1.4351454236551042
320,İç çamaşırı (Çocuk için),4.687115296267197,0.5855739998615883,0.20502193834062155,2.3544249848578724,3.125387358037779,2.6420226522151147
321,Şeftali,7.507167244397794,13.914976072861872,9.767724734980998,14.997224104899832,-10.818979418295417,-14.276886045616433
322,Şehriye,3.929981565216556,-0.786243705107248,-0.5095768813793922,3.5364608119164975,-1.2286276884349023,0.12363126290082516
323,Şemsiye,33.3904303016832,6.84961287075192,0.9081051484838953,1.9130075303024352,-1.94484386693774,2.138310081263195
324,Otel Ücreti,26.961116466686597,21.122072948792002,14.402989633435004,23.884179319904764,12.88078013650118,15.475671390919231
325,Otomobil (Elektrikli),0.0,0.036240411818089235,2.909503574074468,2.9703302859636738,1.3168879252090315,0.5888388171666259
326,İnternet Ücreti,-0.008223554685815593,-0.024672693029870185,0.006485640263154124,0.01211230576920741,0.17969093023759708,0.7187637209504105
327,Uçak Bileti Ücreti,-9.488399762046395,-18.131777850805097,42.09734069242346,5.120900904412906,12.36139913776495,-3.516701435739078
328,Vapur Bilet Ücreti ,2.7027027027026973,0.0,0.2517162471395995,-0.006030806795165322,0.045908411017991924,1.6042719258791083
329,Şehirlerarası Otobüs Ücreti ,9.398604073047178,1.031288236322303,3.8321799307958315,-0.004886196770315099,18.10147089496048,-2.1924842421173873
330,Bira,0.0,0.0,0.0,0.0,0.0,0.0
331,Rakı,0.0,0.0,0.0,0.0,0.0,0.0
332,Sigaralar,0.0,10.850000000000005,0.0,0.0,0.0,0.0
333,Uzman Doktor Muayene Ücreti,-22.318873026743226,-1.2491911762628205,0.0,0.0,0.0,0.0
334,Viski,0.0,0.0,0.0,0.0,0.0,0.0
335,İlaçlar,0.02851051170169594,-0.11772724456284855,0.0,0.0,-0.0068812959753250524,0.043956356523122686
336,Şarap,1.7470104633781958,3.8687707840138863,0.0,0.0,0.022433749757877486,0.2777985055378629
